|index|Symbol|Security Name
3481|2854|LAIX|LAIX Inc. American Depositary Shares, each  representing one Class A Ordinary Share
3482|1845|LAKE|Lakeland Industries, Inc. - Common Stock
3483|1846|LAMR|Lamar Advertising Company - Class A Common Stock
3484|1847|LANC|Lancaster Colony Corporation - Common Stock
3485|1848|LAND|Gladstone Land Corporation - Common Stock
3486|1849|LANDP|Gladstone Land Corporation - 6.375% Series A Cumulative Term Preferred Stock
3487|1850|LARK|Landmark Bancorp Inc. - Common Stock
3488|1851|LASR|nLIGHT, Inc. - Common Stock
3489|1852|LATN|Union Acquisition Corp. II - Ordinary Shares
3490|1853|LATNU|Union Acquisition Corp. II - Units
3491|1854|LATNW|Union Acquisition Corp. II - Warrant
3492|1855|LAUR|Laureate Education, Inc. - Class A Common Stock
3493|1856|LAWS|Lawson Products, Inc. - Common Stock
3494|2855|LAZ|Lazard LTD. Lazard, LTD. Class A Common Stock
3495|1857|LAZY|Lazydays Holdings, Inc. - Common Stock
3496|2856|LB|L Brands, Inc.
3497|1858|LBAI|Lakeland Bancorp, Inc. - Common Stock
3498|1859|LBC|Luther Burbank Corporation - Common Stock
3499|1860|LBRDA|Liberty Broadband Corporation - Class A Common Stock
3500|1861|LBRDK|Liberty Broadband Corporation - Class C Common Stock
3501|2859|LBRT|Liberty Oilfield Services Inc. Class A Common Stock
3502|1862|LBTYA|Liberty Global plc - Class A Ordinary Shares
3503|1863|LBTYB|Liberty Global plc - Class B Ordinary Shares
3504|1864|LBTYK|Liberty Global plc - Class C Ordinary Shares
3505|2861|LC|LendingClub Corporation Common Stock
3506|1865|LCA|Landcadia Holdings II, Inc. - Class A Common Stock
3507|1866|LCAHU|Landcadia Holdings II, Inc. - Unit
3508|1867|LCAHW|Landcadia Holdings II, Inc. - Warrant
3509|2862|LCI|Lannett Co Inc Common Stock
3510|2863|LCII|LCI Industries
3511|1868|LCNB|LCNB Corporation - Common Stock
3512|1869|LCUT|Lifetime Brands, Inc. - Common Stock
3513|1870|LDEM|iShares ESG MSCI EM Leaders ETF
3514|2867|LDL|Lydall, Inc. Common Stock
3515|2868|LDOS|Leidos Holdings, Inc. Common Stock
3516|2869|LDP|Cohen & Steers Limited Duration Preferred and Income Fund, Inc.
3517|1871|LDSF|First Trust Low Duration Strategic Focus ETF
3518|1872|LE|Lands' End, Inc. - Common Stock
3519|2872|LEA|Lear Corporation Common Stock
3520|2874|LEAF|Leaf Group Ltd. Common Stock
3521|1873|LECO|Lincoln Electric Holdings, Inc. - Common Shares
3522|1874|LEDS|SemiLEDS Corporation - Common Stock
3523|2875|LEE|Lee Enterprises, Incorporated Common Stock
3524|2876|LEG|Leggett & Platt, Incorporated Common Stock
3525|1875|LEGH|Legacy Housing Corporation - Common Stock
3526|1876|LEGR|First Trust Indxx Innovative Transaction & Process ETF
3527|2877|LEJU|Leju Holdings Limited American Depositary Shares, each representing one Ordinary share
3528|2879|LEN|Lennar Corporation Class A Common Stock
3529|2880|LEN.B|Lennar Corporation Class B
3530|2882|LEO|BNY Mellon Strategic Municipals, Inc. Common Stock
3531|2884|LEVI|Levi Strauss & Co Class A Common Stock
3532|1877|LEVL|Level One Bancorp, Inc. - Common Stock
3533|1878|LFAC|LF Capital Acquistion Corp. - Class A Common Stock
3534|1879|LFACU|LF Capital Acquistion Corp. - Unit
3535|1880|LFACW|LF Capital Acquistion Corp. - Warrant
3536|2885|LFC|China Life Insurance Company Limited American Depositary Shares
3537|1881|LFUS|Littelfuse, Inc. - Common Stock
3538|1882|LFVN|Lifevantage Corporation - Common Stock
3539|2887|LGC|Legacy Acquisition Corp. Class A Common Stock, par value $0.0001 per share
3540|2889|LGC+|Legacy Acquisition Corp. Warrants, exercisable for one-half of one share of Class A Common Stock for $5.75 per half share, or $11.50 per whole share
3541|2888|LGC=|Legacy Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one Warrant to purchase one-half of one share of Class A Common Stock
3542|2890|LGF.A|Lions Gate Entertainment Corporation Class A Voting Shares
3543|2891|LGF.B|Lions Gate Entertainment Corporation Class B Non-Voting Shares
3544|2893|LGI|Lazard Global Total Return and Income Fund Common Stock
3545|1883|LGIH|LGI Homes, Inc. - Common Stock
3546|1884|LGND|Ligand Pharmaceuticals Incorporated - Common Stock
3547|2897|LH|Laboratory Corporation of America Holdings Common Stock
3548|2898|LHC|Leo Holdings Corp. Class A Ordinary Shares
3549|2900|LHC+|Leo Holdings Corp. Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50
3550|2899|LHC=|Leo Holdings Corp. Units, each consisting of one Class A ordinary share, and one-third of one redeemable warrant
3551|1885|LHCG|LHC Group - common stock
3552|2901|LHX|L3Harris Technologies, Inc. Common Stock
3553|1886|LIFE|aTyr Pharma, Inc. - Common Stock
3554|2902|LII|Lennox International, Inc. Common Stock
3555|1887|LILA|Liberty Latin America Ltd. - Class A Common Stock
3556|1888|LILAK|Liberty Latin America Ltd. - Class C Common Stock
3557|2903|LIN|Linde plc Ordinary Share
3558|1889|LINC|Lincoln Educational Services Corporation - Common Stock
3559|1890|LIND|Lindblad Expeditions Holdings Inc.  - Common Stock
3560|2904|LINX|Linx S.A. American Depositary Shares, each representing one common share
3561|1891|LIQT|LiqTech International, Inc. - Common Stock
3562|2906|LITB|LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing 2 ordinary shares
3563|1892|LITE|Lumentum Holdings Inc. - Common Stock
3564|1893|LIVE|Live Ventures Incorporated - Common Stock
3565|1894|LIVK|LIV Capital Acquisition Corp. - Class A Ordinary Shares
3566|1895|LIVKU|LIV Capital Acquisition Corp. - Unit
3567|1896|LIVKW|LIV Capital Acquisition Corp. - Warrant
3568|1897|LIVN|LivaNova PLC - Ordinary Shares
3569|1898|LIVX|LiveXLive Media, Inc. - Common Stock
3570|1899|LIZI|LIZHI INC. - American Depositary Shares
3571|1900|LJPC|La Jolla Pharmaceutical Company - Common Stock
3572|1901|LK|Luckin Coffee Inc. - American Depositary Shares
3573|1902|LKCO|Luokung Technology Corp - Ordinary Shares
3574|1903|LKFN|Lakeland Financial Corporation - Common Stock
3575|1904|LKQ|LKQ Corporation - Common Stock
3576|2908|LL|Lumber Liquidators Holdings, Inc Common Stock
3577|1905|LLIT|Lianluo Smart Limited - Class A Common Stock
3578|1906|LLNW|Limelight Networks, Inc. - Common Stock
3579|2910|LLY|Eli Lilly and Company Common Stock
3580|2911|LM|Legg Mason, Inc. Common Stock
3581|1907|LMAT|LeMaitre Vascular, Inc. - Common Stock
3582|1908|LMB|Limbach Holdings, Inc. - Common Stock
3583|1909|LMBS|First Trust Low Duration Opportunities ETF
3584|1910|LMFA|LM Funding America, Inc. - Common Stock
3585|1911|LMFAW|LM Funding America, Inc. - Warrant
3586|2912|LMHA|Legg Mason, Inc. 6.375% Junior Subordinated Notes due 2056
3587|2913|LMHB|Legg Mason, Inc. 5.45% Junior Subordinated Notes due 2056
3588|1912|LMNL|Liminal BioSciences Inc. - Common Shares
3589|1913|LMNR|Limoneira Co - Common Stock
3590|1914|LMNX|Luminex Corporation - Common Stock
3591|1915|LMPX|LMP Automotive Holdings, Inc. - Common Stock
3592|1916|LMRK|Landmark Infrastructure Partners LP - Common Units
3593|1917|LMRKN|Landmark Infrastructure Partners LP - Preferred Stock
3594|1918|LMRKO|Landmark Infrastructure Partners LP - Preferred Units
3595|1919|LMRKP|Landmark Infrastructure Partners LP - 8.00% Series A Cumulative Redeemable Perpetual Preferred Units
3596|1920|LMST|Limestone Bancorp, Inc. - Common Stock
3597|2916|LMT|Lockheed Martin Corporation Common Stock
3598|2917|LN|LINE Corporation American Depositary Shares (each representing one share of Common Stock)
3599|2918|LNC|Lincoln National Corporation Common Stock
3600|2919|LND|Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil)
3601|1921|LNDC|Landec Corporation - Common Stock
3602|1922|LNGR|Global X Longevity Thematic ETF
3603|2921|LNN|Lindsay Corporation Common Stock
3604|1923|LNT|Alliant Energy Corporation - Common Stock
3605|1924|LNTH|Lantheus Holdings, Inc. - Common Stock
3606|1925|LOAC|Longevity Acquisition Corporation - Ordinary Shares
3607|1926|LOACR|Longevity Acquisition Corporation - Right
3608|1927|LOACU|Longevity Acquisition Corporation - Units
3609|1928|LOACW|Longevity Acquisition Corporation - Warrant
3610|1929|LOAN|Manhattan Bridge Capital, Inc - Common Stock
3611|1930|LOB|Live Oak Bancshares, Inc. - Common Stock
3612|1931|LOCO|El Pollo Loco Holdings, Inc. - Common Stock
3613|1932|LOGC|LogicBio Therapeutics, Inc. - Common Stock
3614|1933|LOGI|Logitech International S.A. - Registered Shares
3615|1934|LOGM|LogMeIn, Inc. - Common Stock
3616|2923|LOMA|Loma Negra Compania Industrial Argentina Sociedad Anonima ADS
3617|1935|LONE|Lonestar Resources US Inc. - Class A Common Stock
3618|1936|LOOP|Loop Industries, Inc. - Common Stock
3619|1937|LOPE|Grand Canyon Education, Inc. - Common Stock
3620|1938|LORL|Loral Space and Communications, Inc. - Common Stock
3621|1939|LOVE|The Lovesac Company - Common Stock
3622|2926|LOW|Lowe's Companies, Inc. Common Stock
3623|1940|LPCN|Lipocine Inc. - Common Stock
3624|2928|LPG|Dorian LPG Ltd. Common Stock
3625|2929|LPI|Laredo Petroleum, Inc. Common Stock
3626|2930|LPL|LG Display Co, Ltd AMERICAN DEPOSITORY SHARES
3627|1941|LPLA|LPL Financial Holdings Inc. - Common Stock
3628|1942|LPSN|LivePerson, Inc. - Common Stock
3629|1943|LPTH|LightPath Technologies, Inc. - Class A Common Stock
3630|1944|LPTX|Leap Therapeutics, Inc. - Common Stock
3631|2931|LPX|Louisiana-Pacific Corporation Common Stock
3632|1945|LQDA|Liquidia Technologies, Inc. - Common Stock
3633|1946|LQDT|Liquidity Services, Inc. - Common Stock
3634|1947|LRCX|Lam Research Corporation - Common Stock
3635|1948|LRGE|ClearBridge Large Cap Growth ESG ETF
3636|2937|LRN|K12 Inc Common Stock
3637|1949|LSACU|LifeSci Acquisition Corp. - Unit 1 COM & 1 WT
3638|1950|LSBK|Lake Shore Bancorp, Inc. - Common Stock
3639|1951|LSCC|Lattice Semiconductor Corporation - Common Stock
3640|2940|LSI|Life Storage, Inc. Common Stock
3641|1952|LSTR|Landstar System, Inc. - Common Stock
3642|1953|LSXMA|Liberty Media Corporation - Series A Liberty SiriusXM Common Stock
3643|1954|LSXMB|Liberty Media Corporation - Series B Liberty SiriusXM Common Stock
3644|1955|LSXMK|Liberty Media Corporation - Series C Liberty SiriusXM Common Stock
3645|1956|LTBR|Lightbridge Corporation - Common Stock
3646|2943|LTC|LTC Properties, Inc. Common Stock
3647|2944|LTHM|Livent Corporation Common Stock
3648|2946|LTM|LATAM Airlines Group S.A.
3649|1957|LTRPA|Liberty TripAdvisor Holdings, Inc. - Series A Common Stock
3650|1958|LTRPB|Liberty TripAdvisor Holdings, Inc. - Series B Common Stock
3651|1959|LTRX|Lantronix, Inc. - Common Stock
3652|2948|LUB|Luby's, Inc. Common Stock
3653|1960|LULU|lululemon athletica inc. - Common Stock
3654|1961|LUNA|Luna Innovations Incorporated - Common Stock
3655|2949|LUV|Southwest Airlines Company Common Stock
3656|1962|LVGO|Livongo Health, Inc. - common stock
3657|1963|LVHD|Legg Mason Low Volatility High Dividend ETF
3658|2953|LVS|Las Vegas Sands Corp. Common Stock
3659|2955|LW|Lamb Weston Holdings, Inc. Common Stock 
3660|1964|LWAY|Lifeway Foods, Inc. - Common Stock
3661|1965|LX|LexinFintech Holdings Ltd. - American Depositary Shares
3662|2956|LXFR|Luxfer Holdings PLC Ordinary Shares
3663|2957|LXP|Lexington Realty Trust Common Stock
3664|2958|LXP-C|Lexington Realty Trust  Preferred Conv. Series C
3665|1966|LXRX|Lexicon Pharmaceuticals, Inc. - Common Stock
3666|2959|LXU|LSB Industries, Inc. Common Stock
3667|2960|LYB|LyondellBasell Industries NV Ordinary Shares Class A (Netherlands)
3668|1967|LYFT|Lyft, Inc. - Class A Common Stock
3669|2961|LYG|Lloyds Banking Group Plc American Depositary Shares
3670|1968|LYL|Dragon Victory International Limited - Ordinary Shares
3671|1969|LYTS|LSI Industries Inc. - Common Stock
3672|2962|LYV|Live Nation Entertainment, Inc. Common Stock
3673|2963|LZB|La-Z-Boy Incorporated Common Stock
3674|2964|M|Macy's Inc Common Stock
3675|2965|MA|Mastercard Incorporated Common Stock
3676|2966|MAA|Mid-America Apartment Communities, Inc. Common Stock
3677|2967|MAA-I|Mid-America Apartment Communities, Inc. 8.50% Series I Cumulative Redeemable Preferred Stock
3678|2969|MAC|Macerich Company (The) Common Stock
3679|1970|MACK|Merrimack Pharmaceuticals, Inc. - Common Stock
3680|1971|MAGS|Magal Security Systems Ltd. - Ordinary Shares
3681|2972|MAIN|Main Street Capital Corporation Common Stock
3682|2973|MAN|ManpowerGroup Common Stock
3683|1972|MANH|Manhattan Associates, Inc. - Common Stock
3684|1973|MANT|ManTech International Corporation - Class A Common Stock
3685|2974|MANU|Manchester United Ltd. Class A Ordinary Shares
3686|1974|MAR|Marriott International - Class A Common Stock
3687|1975|MARA|Marathon Patent Group, Inc. - Common Stock
3688|1976|MARK|Remark Holdings, Inc. - Common Stock
3689|1977|MARPS|Marine Petroleum Trust - Units of Beneficial Interest
3690|2976|MAS|Masco Corporation Common Stock
3691|1978|MASI|Masimo Corporation - Common Stock
3692|1979|MAT|Mattel, Inc. - Common Stock
3693|1980|MATW|Matthews International Corporation - Class A Common Stock
3694|2977|MATX|Matson, Inc. Common Stock
3695|2978|MAV|Pioneer Municipal High Income Advantage Trust Common Shares of Beneficial Interest
3696|2979|MAXR|Maxar Technologies Inc.
3697|1981|MAYS|J. W. Mays, Inc. - Common Stock
3698|1982|MBB|iShares MBS ETF
3699|1983|MBCN|Middlefield Banc Corp. - Common Stock
3700|2980|MBI|MBIA Inc. Common Stock
3701|1984|MBII|Marrone Bio Innovations, Inc. - Common Stock
3702|1985|MBIN|Merchants Bancorp - Common Stock
3703|1986|MBINO|Merchants Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate
3704|1987|MBINP|Merchants Bancorp - 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock
3705|1988|MBIO|Mustang Bio, Inc. - Common Stock
3706|1989|MBNKP|Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F
3707|1990|MBOT|Microbot Medical Inc.  - Common Stock
3708|1991|MBRX|Moleculin Biotech, Inc. - Common Stock
3709|1992|MBSD|FlexShares Disciplined Duration MBS Index Fund
3710|2981|MBT|Mobile TeleSystems PJSC
3711|1993|MBUU|Malibu Boats, Inc. - Common Stock
3712|1994|MBWM|Mercantile Bank Corporation - Common Stock
3713|2982|MC|Moelis & Company Class A Common Stock
3714|2983|MCA|Blackrock MuniYield California Quality Fund, Inc. Common Stock
3715|2984|MCB|Metropolitan Bank Holding Corp. Common Stock
3716|1995|MCBC|Macatawa Bank Corporation - Common Stock
3717|1996|MCBS|MetroCity Bankshares, Inc. - Common Stock
3718|2985|MCC|Medley Capital Corporation Common Stock
3719|2986|MCD|McDonald's Corporation Common Stock
3720|1997|MCEF|First Trust Municipal CEF Income Opportunity ETF
3721|1998|MCEP|Mid-Con Energy Partners, LP - Common Units
3722|1999|MCFT|MasterCraft Boat Holdings, Inc. - Common Stock
3723|2000|MCHI|iShares MSCI China ETF
3724|2001|MCHP|Microchip Technology Incorporated - Common Stock
3725|2002|MCHX|Marchex, Inc. - Class B Common Stock
3726|2988|MCI|Barings Corporate Investors Common Stock
3727|2989|MCK|McKesson Corporation Common Stock
3728|2990|MCK$|McKesson Corporation Common Stock When Distributed
3729|2003|MCMJ|Merida Merger Corp. I - Common Stock
3730|2004|MCMJW|Merida Merger Corp. I - Warrant
3731|2991|MCN|Madison Covered Call & Equity Strategy Fund Common Stock
3732|2992|MCO|Moody's Corporation Common Stock
3733|2993|MCR|MFS Charter Income Trust Common Stock
3734|2005|MCRB|Seres Therapeutics, Inc. - Common Stock
3735|2006|MCRI|Monarch Casino & Resort, Inc. - Common Stock
3736|2995|MCS|Marcus Corporation (The) Common Stock
3737|2996|MCV|Medley Capital Corporation 6.125% Senior Notes due 2023
3738|2997|MCX|Medley Capital Corporation 6.50% Notes due 2021
3739|2998|MCY|Mercury General Corporation Common Stock
3740|2999|MD|Mednax, Inc. Common Stock
3741|2007|MDB|MongoDB, Inc. - Class A Common Stock
3742|3000|MDC|M.D.C. Holdings, Inc. Common Stock
3743|2008|MDCA|MDC Partners Inc. - Class A Subordinate Voting Shares
3744|2009|MDGL|Madrigal Pharmaceuticals, Inc. - Common Stock
3745|2010|MDGS|Medigus Ltd. - American Depositary Shares
3746|2011|MDGSW|Medigus Ltd. - Series C Warrant
3747|2012|MDIA|Mediaco Holding Inc. - Class A Common Stock
3748|2013|MDIV|First Trust Multi-Asset Diversified Income Index Fund
3749|2014|MDJH|MDJM LTD - Ordinary Shares
3750|3001|MDLA|Medallia, Inc. Common Stock
3751|3002|MDLQ|Medley LLC 7.25% Notes due 2024
3752|3003|MDLX|Medley LLC 6.875% Senior Notes due 2026
3753|3004|MDLY|Medley Management Inc. Class A Common Stock
3754|2015|MDLZ|Mondelez International, Inc. - Class A Common Stock
3755|3005|MDP|Meredith Corporation Common Stock
3756|2016|MDRR|Medalist Diversified REIT, Inc. - Common Stock
3757|2017|MDRRP|Medalist Diversified REIT, Inc. - Series A Cumulative Redeemable Preferred Stock
3758|2018|MDRX|Allscripts Healthcare Solutions, Inc. - common stock
3759|3006|MDT|Medtronic plc. Ordinary Shares
3760|3007|MDU|MDU Resources Group, Inc. Common Stock (Holding Company)
3761|2019|MDWD|MediWound Ltd. - Ordinary Shares
3762|3012|MEC|Mayville Engineering Company, Inc. Common Stock
3763|3013|MED|MEDIFAST INC Common Stock
3764|2020|MEDP|Medpace Holdings, Inc. - Common Stock
3765|2021|MEDS|Trxade Group, Inc. - Common Stock
3766|2022|MEET|The Meet Group, Inc. - Common Stock
3767|3014|MEI|Methode Electronics, Inc. Common Stock
3768|2023|MEIP|MEI Pharma, Inc. - Common Stock
3769|2024|MELI|MercadoLibre, Inc. - Common Stock
3770|3015|MEN|Blackrock MuniEnhanced Fund, Inc Common Stock
3771|2025|MEOH|Methanex Corporation - Common Stock
3772|3016|MER-K|Bank of America Corporation Income Capital Obligation Notes initially due December 15, 2066
3773|2026|MERC|Mercer International Inc. - Common Stock
3774|2027|MESA|Mesa Air Group, Inc. - Common Stock
3775|2028|MESO|Mesoblast Limited - American Depositary Shares
3776|3017|MET|MetLife, Inc. Common Stock
3777|3018|MET-A|MetLife, Inc. Preferred Series A Floating Rate
3778|3019|MET-E|MetLife, Inc. Depositary shares, each representing a 1/1000th interest in a share of the Issuera??s 5.625% Non-Cumulative Preferred Stock, Series E.
3779|3020|MET-F|MetLife, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.75% Non-Cumulative Preferred Stock, Series F
3780|2029|METC|Ramaco Resources, Inc. - Common Stock
3781|3022|MFA|MFA Financial, Inc.
3782|3023|MFA-B|MFA Financial, Inc. Preferred Series B
3783|3024|MFA-C|MFA Financial, Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
3784|3025|MFAC|Megalith Financial Acquisition Corp. Class A Common Stock
3785|3027|MFAC+|Megalith Financial Acquisition Corp. Warrants, each warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50
